cca3,decade_start,decade_end,mean_temp_c,warming_c_per_decade,detrended_volatility_c,mean_uncertainty_c
FIN,1980,1989,1.4020333333333335,1.0298383838383838,1.1872970298589394,0.23870833333333336
FIN,1990,1999,2.1301916666666663,-0.9149444444444449,0.4256797647761961,0.22657500000000003
FIN,2000,2009,2.788558333333334,0.21092424242424235,0.4833775447676838,0.2343916666666667
FJI,1960,1969,25.03308333333333,-0.3387272727272733,0.2179369768943943,0.3108416666666667
FJI,1970,1979,25.35403333333333,-0.24557575757576164,0.22179348749292935,0.30186666666666667
FJI,1980,1989,25.380325,0.2174494949494957,0.2386960398865845,0.25598333333333334
FJI,1990,1999,25.465325,0.5734090909090956,0.24358330992096644,0.24073333333333333
FJI,2000,2009,25.65441666666667,-0.19614141414141895,0.21823976865741948,0.30242500000000005
FLK,1960,1969,6.271958333333334,-0.0385909090909091,0.33013089975162757,0.7115416666666667
FLK,1970,1979,6.310250000000001,0.5558989898989897,0.24422729936696122,0.6395166666666665
FLK,1980,1989,6.606216666666667,0.456959595959596,0.36815582513217177,0.6315000000000001
FLK,1990,1999,6.664250000000001,0.678717171717172,0.4571883210202241,0.5527333333333333
FLK,2000,2009,6.649883333333333,0.3389898989898987,0.37227257659803986,0.45752499999999996
FRA,1960,1969,10.452541666666667,-0.14326767676767643,0.5552504703889865,0.24975
FRA,1970,1979,10.503775,0.03532828282828386,0.24891607195456764,0.21578333333333335
FRA,1980,1989,10.775158333333334,0.7394191919191933,0.5256199050517469,0.18815833333333332
FRA,1990,1999,11.319208333333336,0.27113636363636207,0.5135995319670886,0.184525
FRA,2000,2009,11.569083333333335,-0.23840404040404045,0.290154388190422,0.186225
FRO,1960,1969,6.7563,-0.9947070707070703,0.29715947702980466,0.5381666666666667
FRO,1970,1979,6.842791666666666,-0.6927222222222227,0.4693347193704983,0.3716416666666667
FRO,1980,1989,6.811866666666667,0.4343232323232329,0.3449586707977471,0.34055
FRO,1990,1999,7.108833333333334,-0.26510101010101006,0.3483724911402159,0.3677833333333333
FRO,2000,2009,7.652716666666666,0.4039494949494947,0.34697110174363593,0.35008333333333336
FSM,1960,1969,26.767691666666668,-0.12856060606060238,0.11060814621436629,0.36689166666666667
FSM,1970,1979,26.97705833333334,0.603095959595959,0.16231325786119843,0.459475
FSM,1980,1989,27.350616666666667,-0.042747474747474666,0.14537328394644072,0.34295
FSM,1990,1999,27.228458333333332,0.08658080808080995,0.15278215050369154,0.3303583333333334
FSM,2000,2009,27.526883333333338,-0.09226262626263115,0.12043163179486999,0.43254166666666666
GAB,1960,1969,24.38736666666667,-0.00884848484848382,0.15317587243303998,0.2307
GAB,1970,1979,24.345374999999997,0.12858080808080594,0.2568203562591476,0.25027499999999997
GAB,1980,1989,24.501241666666665,0.28081313131312996,0.2196540214977174,0.25640833333333335
GAB,1990,1999,24.683325000000004,0.593419191919191,0.2529852628683779,0.3319416666666667
GAB,2000,2009,24.913450000000005,0.6883838383838374,0.09132355861864519,0.39164999999999994
GBR,1960,1969,8.638275,-0.07343939393939321,0.4331912612219944,0.24694166666666667
GBR,1970,1979,8.8731,-0.49221212121212154,0.31824955298348184,0.22690833333333332
GBR,1980,1989,8.856566666666666,0.26310101010100984,0.49963113800555065,0.18971666666666664
GBR,1990,1999,9.3704,0.4327878787878781,0.4322327407447489,0.19376666666666664
GBR,2000,2009,9.773008333333333,0.19299494949494986,0.25693044300736007,0.1960583333333333
GEO,1960,1969,8.674041666666668,-0.7344090909090907,0.842563690039684,0.36359166666666665
GEO,1970,1979,8.484458333333333,0.1303282828282826,0.5914060195949091,0.32815833333333333
GEO,1980,1989,8.5818,-0.3581212121212126,0.41748281647064284,0.3459249999999999
GEO,1990,1999,8.793249999999999,1.636616161616162,0.696864354647679,0.3501416666666667
GEO,2000,2009,9.360591666666666,0.11442929292929395,0.27231075687006095,0.3702
GGY,1960,1969,10.945849999999998,0.1431111111111112,0.5641883726699501,0.3057166666666667
GGY,1970,1979,11.08095,-0.16627272727272688,0.28708581271255895,0.2623666666666667
GGY,1980,1989,11.235033333333332,0.4667979797979796,0.5764857471171819,0.23740833333333336
GGY,1990,1999,11.743841666666665,0.5824696969696973,0.530419531931184,0.22789166666666666
GGY,2000,2009,12.01855,-0.15840404040404066,0.1924814882193756,0.2308583333333334
GHA,1960,1969,26.757808333333333,0.16356060606060674,0.17752930544822587,0.25875833333333337
GHA,1970,1979,26.860966666666666,-0.05108080808080774,0.307525992106642,0.24053333333333332
GHA,1980,1989,27.125225,0.25879292929292835,0.269617342874584,0.2769083333333333
GHA,1990,1999,27.13018333333333,0.3215353535353516,0.20139151636507222,0.2952
GHA,2000,2009,27.461091666666665,0.2964292929292876,0.10426582763934904,0.29183333333333333
GIN,1960,1969,25.564858333333333,0.18157070707070833,0.20308833335928422,0.282925
GIN,1970,1979,25.648208333333333,0.021853535353536062,0.26392377598558653,0.2865083333333333
GIN,1980,1989,25.886041666666664,-0.060479797979797884,0.24916669012683412,0.2924583333333334
GIN,1990,1999,26.002325000000003,0.19255050505050303,0.20751781884106,0.4112
GIN,2000,2009,26.3145,0.08795959595959602,0.1654619175117092,0.4976416666666667
GLP,1960,1969,26.573716666666666,-0.33801010101009993,0.1852537590375992,0.372275
GLP,1970,1979,26.484866666666665,0.12616161616161792,0.23033738354858418,0.29488333333333333
GLP,1980,1989,26.765175,-0.18105555555555694,0.23226773300275474,0.25926666666666665
GLP,1990,1999,26.99,0.5548383838383849,0.18127224618047855,0.2453666666666666
GLP,2000,2009,27.187316666666668,0.1538484848484818,0.23159487642111531,0.24108333333333337
GMB,1960,1969,27.609725000000005,0.07640909090909251,0.3482499149386407,0.36139166666666667
GMB,1970,1979,27.67425833333333,0.08954040404040467,0.3845863717287589,0.35912499999999997
GMB,1980,1989,28.012916666666673,-0.0793333333333334,0.31343069950957464,0.34501666666666664
GMB,1990,1999,28.17825833333334,0.2485909090909114,0.28071909015198276,0.3996416666666667
GMB,2000,2009,28.31548333333334,-0.16876767676767243,0.20232919405865557,0.48425
GNB,1960,1969,26.833733333333335,0.11579797979798072,0.2745014784859698,0.3453166666666667
GNB,1970,1979,26.900433333333336,-4.040404040150599e-05,0.29408677622280277,0.3456916666666666
GNB,1980,1989,27.233366666666672,-0.06599999999999927,0.23617707836637997,0.36759166666666665
GNB,1990,1999,27.40230833333333,0.22232828282828213,0.22040575674352647,0.43706666666666677
GNB,2000,2009,27.5568,-0.10656565656565654,0.21389446815933902,0.5233333333333334
GNQ,1960,1969,25.064149999999998,0.07777777777777443,0.1450822322520106,0.25048333333333334
GNQ,1970,1979,25.040200000000002,0.09655555555555567,0.247257199356752,0.257
GNQ,1980,1989,25.143725,0.2004292929292885,0.22032954100728028,0.32245833333333335
GNQ,1990,1999,25.338983333333335,0.5076767676767693,0.24869830002453094,0.3946666666666667
GNQ,2000,2009,25.59605,0.6775959595959617,0.09021791094507467,0.39785
GRC,1960,1969,15.156308333333333,-0.4755202020202032,0.33295030765865985,0.292825
GRC,1970,1979,14.792708333333334,0.07066161616161526,0.323586291963098,0.26383333333333336
GRC,1980,1989,14.898716666666667,0.3972727272727275,0.17865974964938577,0.26478333333333337
GRC,1990,1999,15.199324999999998,0.6335707070707074,0.5093778992995283,0.26552499999999996
GRC,2000,2009,15.663783333333331,0.2820202020202014,0.3239160837062224,0.2471666666666667
GRD,1960,1969,27.056875,-0.20367171717171573,0.20959114170155382,0.3143583333333334
GRD,1970,1979,26.93578333333333,0.2782020202020176,0.21906580968954079,0.306825
GRD,1980,1989,27.181841666666667,-0.1876010101010098,0.2863087278532878,0.28861666666666663
GRD,1990,1999,27.38876666666667,0.583555555555554,0.17620312994982637,0.21960833333333332
GRD,2000,2009,27.56535833333333,0.22617676767676617,0.19087956254679286,0.232525
GRL,1960,1969,-18.235008333333333,-0.9233383838383848,0.5616966711522011,0.9297666666666669
GRL,1970,1979,-18.74795,0.9684646464646497,0.5085545726445202,0.870325
GRL,1980,1989,-18.627225,-0.19826767676767484,0.9262266414591374,0.86945
GRL,1990,1999,-18.323375000000006,1.4857929292929315,0.6095501616288139,0.6553333333333333
GRL,2000,2009,-17.038825,-0.04752020202020298,0.4877793441125157,0.74215
GTM,1960,1969,23.30385833333333,0.01613636363636597,0.2109979277933993,0.31395
GTM,1970,1979,23.408700000000003,0.05526262626262565,0.23028109869951696,0.28124166666666667
GTM,1980,1989,23.53685,-0.20231313131312934,0.21202326325221932,0.30370833333333336
GTM,1990,1999,23.827833333333338,0.10686868686868656,0.2800540114786867,0.3014833333333334
GTM,2000,2009,23.763558333333336,0.20615656565656404,0.18786448357307514,0.28236666666666665
GUF,1960,1969,25.991683333333334,0.1318888888888831,0.18924046067036657,0.294325
GUF,1970,1979,25.869775000000004,0.34804545454545466,0.21173270013750758,0.25271666666666665
GUF,1980,1989,26.104591666666664,-0.04484343434343365,0.2930776847725442,0.2508916666666667
GUF,1990,1999,26.385583333333336,0.5462525252525283,0.20044376621328847,0.2529666666666667
GUF,2000,2009,26.600708333333337,0.3885303030303033,0.2655949266068201,0.3485083333333333
GUM,1960,1969,26.877783333333333,-0.09766666666667073,0.10333778962911876,0.5371916666666667
GUM,1970,1979,27.068666666666665,0.24728282828283282,0.13616637454343689,0.49175
GUM,1980,1989,27.44195,0.13848484848484718,0.1904473244481277,0.4845750000000001
GUM,1990,1999,27.348658333333333,0.461550505050507,0.09642477436768612,0.35159166666666664
GUM,2000,2009,27.44616666666667,-0.07482828282828191,0.08864223807597933,0.310925
GUY,1960,1969,26.263516666666664,0.12743434343434284,0.22199155665298415,0.35649999999999993
GUY,1970,1979,26.084316666666666,0.403343434343433,0.21365228903040404,0.3372583333333333
GUY,1980,1989,26.325558333333333,0.009328282828285885,0.30801771445892795,0.3595083333333334
GUY,1990,1999,26.592575,0.3485707070707034,0.2315563223190216,0.35938333333333333
GUY,2000,2009,26.777258333333332,0.41323737373737246,0.19909857003779777,0.38476666666666665
HKG,1960,1969,22.969875000000002,-0.36576262626262857,0.25986839826777036,0.30907500000000004
HKG,1970,1979,22.917783333333336,0.3097474747474712,0.2568721051686366,0.2503
HKG,1980,1989,22.969633333333338,0.040727272727273625,0.3042954541703367,0.23270833333333335
HKG,1990,1999,23.084841666666666,0.3234090909090898,0.36022263586644887,0.26386666666666664
HKG,2000,2009,23.324975000000002,-0.11426767676767598,0.22431462896660384,0.23665833333333333
HND,1960,1969,24.872566666666664,0.010606060606058496,0.17773872827129517,0.32660000000000006
HND,1970,1979,24.95475833333333,0.3078939393939402,0.20967797171804534,0.29513333333333336
HND,1980,1989,25.122149999999998,-0.05140404040403938,0.2370221368751746,0.35114999999999996
HND,1990,1999,25.514566666666667,0.4318181818181822,0.29761778308629844,0.3433
HND,2000,2009,25.397983333333336,0.18157575757575597,0.18495998194592417,0.30641666666666667
HRV,1960,1969,11.428099999999999,-0.24096969696969694,0.4811464285623395,0.30535
HRV,1970,1979,11.465258333333333,0.09459090909090902,0.3886344793011594,0.26494166666666674
HRV,1980,1989,11.5285,0.7161515151515132,0.3985271422134356,0.24658333333333332
HRV,1990,1999,12.061066666666667,-0.17828282828282718,0.5798917997846994,0.262575
HRV,2000,2009,12.555933333333332,0.007232323232324104,0.5796303989382919,0.24475000000000002
HTI,1960,1969,26.558533333333333,0.02272727272727359,0.13618359964198276,0.3585166666666666
HTI,1970,1979,26.460416666666667,0.31317171717171516,0.1633831483392397,0.322925
HTI,1980,1989,26.779025,-0.16188383838383638,0.1902719190034147,0.3560083333333333
HTI,1990,1999,26.974533333333333,0.4505252525252521,0.2828445124597288,0.49176666666666674
HTI,2000,2009,27.11374166666667,0.25289393939394095,0.20448818592236068,0.38164166666666666
HUN,1960,1969,9.860400000000002,-0.04597979797979884,0.5838720868918784,0.31256666666666666
HUN,1970,1979,9.981349999999999,0.0029393939393927947,0.43000605720292023,0.26881666666666665
HUN,1980,1989,9.885933333333336,0.6232323232323234,0.5526775484145444,0.26409999999999995
HUN,1990,1999,10.381166666666669,-0.4104747474747491,0.6527290201792302,0.2584916666666667
HUN,2000,2009,10.975666666666667,0.31990909090909336,0.6353050661061993,0.265675
IDN,1960,1969,25.880925,0.1467727272727281,0.11802232723102972,0.23250833333333337
IDN,1970,1979,25.966083333333337,-0.04696969696969451,0.13682130786611846,0.23590833333333333
IDN,1980,1989,26.073874999999997,0.21589393939394214,0.1581757099521136,0.21874166666666667
IDN,1990,1999,26.241108333333337,0.3151969696969725,0.17607209848934616,0.183175
IDN,2000,2009,26.35781666666666,-0.04973737373737359,0.14093157160496878,0.192275
IMN,1960,1969,9.337,-0.06848484848485015,0.42177922234481363,0.2893833333333333
IMN,1970,1979,9.594966666666668,-0.5833636363636365,0.31994771502219477,0.27795000000000003
IMN,1980,1989,9.567091666666666,0.25408585858585786,0.5095795770918179,0.24099999999999996
IMN,1990,1999,10.065516666666667,0.48188888888888787,0.44650225495861445,0.23982500000000004
IMN,2000,2009,10.466441666666665,0.2632979797979793,0.25878931971707414,0.24019166666666666
IND,1960,1969,24.10409166666667,0.23382323232323296,0.22625117554410976,0.26528333333333337
IND,1970,1979,24.145416666666666,0.37200000000000205,0.23968487670993516,0.22657499999999997
IND,1980,1989,24.362283333333334,0.23293939393939256,0.26547079650896094,0.20110833333333336
IND,1990,1999,24.374716666666664,0.41095959595959236,0.17444909098124567,0.20178333333333334
IND,2000,2009,24.67075,0.2059696969696958,0.20941411932487827,0.19715000000000002
IRL,1960,1969,9.420141666666666,-0.038762626262626214,0.3432158107540935,0.2632416666666667
IRL,1970,1979,9.630366666666665,-0.4171313131313134,0.3435196441984695,0.23582500000000003
IRL,1980,1989,9.629083333333334,0.11647474747474697,0.45696506338505577,0.2139333333333333
IRL,1990,1999,10.116450000000002,0.6487979797979798,0.358444456016561,0.21758333333333332
IRL,2000,2009,10.392458333333334,0.23212626262626107,0.2571320327336967,0.23885833333333334
IRN,1960,1969,17.710333333333335,-0.36276767676767696,0.4228569023525462,0.33690000000000003
IRN,1970,1979,17.69906666666667,0.4852020202020194,0.6273739167705891,0.3017916666666667
IRN,1980,1989,18.03751666666667,0.16295959595959736,0.3889831840105025,0.2695666666666667
IRN,1990,1999,18.277791666666666,1.3790050505050546,0.4912160245664547,0.22635000000000005
IRN,2000,2009,19.034683333333337,-0.21143434343434453,0.2128924502208041,0.265925
IRQ,1960,1969,22.22675,-0.5949090909090924,0.6460516053006594,0.3447916666666667
IRQ,1970,1979,22.05880833333333,0.8612878787878803,0.5409038796186727,0.34018333333333334
IRQ,1980,1989,22.089058333333334,0.42221717171716844,0.4256577753800448,0.3747
IRQ,1990,1999,22.436783333333334,1.5811717171717208,0.6764695396230234,0.39240833333333336
IRQ,2000,2009,22.987150000000003,-0.14304040404040066,0.21758928103361502,0.32225000000000004
ISL,1960,1969,1.51995,-1.8218282828282828,0.3446080808626083,0.45352500000000007
ISL,1970,1979,1.5594333333333332,-0.4605151515151513,0.6727427369950371,0.4092666666666666
ISL,1980,1989,1.4805333333333333,0.4587272727272726,0.5445216243223567,0.34882500000000005
ISL,1990,1999,1.8432916666666668,-0.1401969696969696,0.42082050575509394,0.3343083333333333
ISL,2000,2009,2.5644416666666663,-0.02196464646464618,0.3700579842281261,0.3672833333333334
ISR,1960,1969,20.090516666666666,-0.5545151515151502,0.5775501258727446,0.2975083333333333
ISR,1970,1979,19.878508333333336,0.6412373737373721,0.2869875209761475,0.2549
ISR,1980,1989,19.843783333333334,0.3080909090909063,0.3194618418187475,0.23523333333333332
ISR,1990,1999,20.190933333333334,1.1300606060606069,0.45161373986369197,0.2568083333333333
ISR,2000,2009,20.6303,0.27941414141413967,0.22009148565026931,0.2559
ITA,1960,1969,12.900558333333331,-0.35745959595959587,0.3123372210691039,0.24677500000000002
ITA,1970,1979,12.770333333333333,-0.09305050505050401,0.1966737571245564,0.21952499999999997
ITA,1980,1989,13.033541666666668,0.8491565656565656,0.3219849701124287,0.21036666666666667
ITA,1990,1999,13.535191666666666,0.3092878787878793,0.41212299069048336,0.21379166666666666
ITA,2000,2009,13.869391666666667,-0.15318686868686907,0.3536032747140716,0.22216666666666668
JAM,1960,1969,26.296208333333333,-0.0558232323232303,0.16113071238013163,0.4742416666666666
JAM,1970,1979,26.305416666666666,0.24973737373737429,0.15476987049590266,0.34356666666666663
JAM,1980,1989,26.55005,-0.012505050505052868,0.22959246452394882,0.3564833333333334
JAM,1990,1999,26.792166666666667,0.2560707070707066,0.25610695014404444,0.4108833333333333
JAM,2000,2009,26.85076666666667,0.17258585858586128,0.19072470469676625,0.41625000000000006
JEY,1960,1969,10.945849999999998,0.1431111111111112,0.5641883726699501,0.3057166666666667
JEY,1970,1979,11.08095,-0.16627272727272688,0.28708581271255895,0.2623666666666667
JEY,1980,1989,11.235033333333332,0.4667979797979796,0.5764857471171819,0.23740833333333336
JEY,1990,1999,11.743841666666665,0.5824696969696973,0.530419531931184,0.2278833333333333
JEY,2000,2009,12.01855,-0.15840404040404066,0.1924814882193756,0.2308583333333334
JOR,1960,1969,19.842000000000002,-0.614969696969697,0.6485714036685291,0.3403333333333333
JOR,1970,1979,19.588600000000003,0.7695151515151502,0.3613709638486567,0.30956666666666666
JOR,1980,1989,19.586025000000003,0.4681060606060603,0.3752493471051033,0.27221666666666666
JOR,1990,1999,19.941300000000002,1.174303030303031,0.5215135873871406,0.2974
JOR,2000,2009,20.350733333333334,0.17970707070707234,0.20478897864944157,0.28831666666666667
JPN,1960,1969,12.288258333333333,-0.9018535353535366,0.262895217989223,0.20929999999999999
JPN,1970,1979,12.23405,0.512171717171717,0.3315978200657431,0.19746666666666668
JPN,1980,1989,12.093866666666667,0.774858585858586,0.35621143935151534,0.17636666666666664
JPN,1990,1999,12.777841666666667,-0.04205555555555436,0.5116739299560885,0.17350833333333332
JPN,2000,2009,12.837774999999999,0.3344898989898981,0.2881209761614512,0.18319999999999997
KAZ,1960,1969,5.591375,-1.0045303030303039,0.9371152470937487,0.30696666666666667
KAZ,1970,1979,5.678333333333333,0.49198989898989887,0.7490181235279714,0.2516583333333333
KAZ,1980,1989,6.079775000000001,-0.24251010101010062,0.7894702013097641,0.23445
KAZ,1990,1999,6.180108333333334,0.696732323232324,0.8486033667531144,0.25683333333333336
KAZ,2000,2009,6.883533333333334,-0.04934343434343485,0.3912548792618473,0.2707166666666667
KEN,1960,1969,24.021583333333332,-0.06877777777777731,0.21794036329861546,0.3105583333333334
KEN,1970,1979,24.210616666666667,0.05517171717172,0.1865914839025236,0.3065583333333333
KEN,1980,1989,24.475766666666665,-0.11160606060605781,0.30562927287986946,0.27318333333333333
KEN,1990,1999,24.437408333333334,0.40746969696969504,0.07626781461045358,0.321175
KEN,2000,2009,24.81825,0.40784848484848585,0.1908544749584673,0.3186833333333333
KGZ,1960,1969,3.4579999999999997,-0.6964646464646467,0.6068072837336568,0.5409583333333334
KGZ,1970,1979,3.539725,0.20327777777777847,0.5901700056735414,0.4503583333333333
KGZ,1980,1989,3.910125,-0.5358737373737377,0.4647458167999701,0.4025083333333333
KGZ,1990,1999,4.019758333333334,0.7393080808080807,0.5141123388251693,0.40553333333333336
KGZ,2000,2009,4.670775,-0.0620050505050506,0.3126923636297394,0.389625
KHM,1960,1969,26.977533333333334,0.17217171717171798,0.243258448803589,0.265675
KHM,1970,1979,26.89700833333334,0.2879545454545443,0.25523058724522907,0.2753333333333333
KHM,1980,1989,27.043808333333335,-0.0449343434343464,0.1807191301522693,0.29179999999999995
KHM,1990,1999,27.149275,0.11878282828282774,0.3206375642461244,0.26243333333333335
KHM,2000,2009,27.253283333333336,-0.1027171717171757,0.18263086230138023,0.26409166666666667
KIR,1960,1969,26.839358333333337,0.3865909090909089,0.20069182700750296,0.6217583333333334
KIR,1970,1979,26.733658333333334,0.6266818181818192,0.27983080601389926,0.5584166666666667
KIR,1980,1989,27.070525000000004,-0.22859090909091107,0.27073001479165754,0.6184583333333334
KIR,1990,1999,27.28289166666667,0.08283333333333331,0.1838319616482861,0.6099333333333334
KIR,2000,2009,27.50728333333334,0.03322222222222418,0.30575503202572596,0.723675
KNA,1960,1969,26.096425,-0.3764393939393924,0.19345829846131324,0.32071666666666665
KNA,1970,1979,25.99605833333333,0.1322070707070742,0.23827810387995635,0.26375
KNA,1980,1989,26.29153333333333,-0.19541414141414318,0.23609134561752976,0.2404416666666666
KNA,1990,1999,26.50710833333333,0.511429292929295,0.18159451805095328,0.22391666666666668
KNA,2000,2009,26.710391666666663,0.2027929292929314,0.2387452530167039,0.23610000000000003
KOR,1960,1969,12.100733333333334,-1.0605050505050484,0.37632650087391906,0.25495833333333334
KOR,1970,1979,12.176633333333333,0.9163535353535361,0.38877570848215176,0.23728333333333335
KOR,1980,1989,12.069066666666666,1.0905252525252525,0.40251991249747726,0.20016666666666666
KOR,1990,1999,12.768725,0.4500656565656568,0.5529005486136848,0.21989166666666665
KOR,2000,2009,12.877691666666667,0.4123585858585853,0.28269179988533255,0.22626666666666667
KWT,1960,1969,25.398925000000002,-0.19134848484848038,0.5877777074621414,0.4418666666666667
KWT,1970,1979,25.268466666666665,0.7382929292929297,0.44143695127290933,0.46443333333333336
KWT,1980,1989,25.372291666666666,0.2817727272727261,0.39754035741596233,0.6035833333333334
KWT,1990,1999,25.725475,1.6111868686868671,0.5669076562398234,0.510075
KWT,2000,2009,26.342283333333334,-0.18277777777778337,0.17525049913926008,0.4332583333333333
LAO,1960,1969,23.93081666666667,0.07643434343434545,0.29913088250327885,0.3005666666666667
LAO,1970,1979,23.799483333333335,0.3078080808080825,0.2882311995628207,0.2579333333333333
LAO,1980,1989,23.949800000000003,-0.13598989898989863,0.2110501702756092,0.2609416666666667
LAO,1990,1999,24.043116666666666,0.29644444444444434,0.33063034930365665,0.25931666666666664
LAO,2000,2009,24.13374166666667,0.10514646464646553,0.2623991286958982,0.25875000000000004
LBN,1960,1969,18.12271666666667,-0.6737878787878806,0.5914511865408725,0.34052499999999997
LBN,1970,1979,17.886400000000002,0.5348888888888913,0.3517257280285335,0.2877416666666667
LBN,1980,1989,17.880258333333334,0.3976515151515143,0.3044316599007799,0.27137500000000003
LBN,1990,1999,18.213091666666667,1.1269141414141435,0.5223591380980217,0.29355833333333337
LBN,2000,2009,18.641708333333334,0.18939898989898812,0.2539535104787376,0.26370000000000005
LBR,1960,1969,25.51575,-0.01867676767677317,0.15490030641970523,0.30334999999999995
LBR,1970,1979,25.582666666666665,0.10160606060606,0.2659969941519404,0.29825833333333335
LBR,1980,1989,25.801775000000003,0.25163131313131454,0.22799718760366622,0.3024833333333333
LBR,1990,1999,25.922125,0.4103585858585851,0.17929286086449978,0.3385166666666667
LBR,2000,2009,26.247508333333336,0.38670202020201705,0.11914044243797772,0.4708833333333334
LBY,1960,1969,22.513916666666667,-0.0021313131313123986,0.4686287854398573,0.4880416666666667
LBY,1970,1979,22.357575,0.3669242424242398,0.19902045426973775,0.40389166666666665
LBY,1980,1989,22.589500000000005,0.5628181818181799,0.1870886732569746,0.4726166666666666
LBY,1990,1999,23.0025,0.8290101010100979,0.25004580998171594,0.5115916666666667
LBY,2000,2009,23.305683333333334,0.2866363636363631,0.1554869875934533,0.47579166666666667
LCA,1960,1969,26.95445833333333,-0.2070353535353561,0.1938121591877262,0.3235
LCA,1970,1979,26.827825,0.16521717171717293,0.21535911957347986,0.2835
LCA,1980,1989,27.082583333333332,-0.16713131313131305,0.25982027910023564,0.25198333333333334
LCA,1990,1999,27.29710833333333,0.5198333333333316,0.16666814536381155,0.22690833333333335
LCA,2000,2009,27.478583333333336,0.2180303030303024,0.2174108819320948,0.22621666666666665
LIE,1960,1969,4.713416666666666,-0.2714545454545457,0.6071009019386151,0.44784999999999997
LIE,1970,1979,4.840616666666667,0.2775757575757575,0.33435049000764183,0.3940666666666667
LIE,1980,1989,5.0146250000000006,0.8933080808080813,0.529010754535073,0.3393333333333334
LIE,1990,1999,5.5556833333333335,-0.16096969696969737,0.5871358537155554,0.3863416666666667
LIE,2000,2009,5.880508333333333,-0.14123737373737263,0.42137513253571496,0.3248916666666667
LKA,1960,1969,27.16120833333333,0.29644949494949635,0.11810365979739236,0.2579916666666667
LKA,1970,1979,27.181558333333335,0.3671464646464634,0.20444120761235032,0.25115
LKA,1980,1989,27.481583333333333,-0.007626262626260427,0.24480015250234355,0.33045833333333335
LKA,1990,1999,27.52505,0.2971616161616134,0.23631385624856877,0.30780833333333335
LKA,2000,2009,27.63714166666667,-0.050196969696971246,0.12773780622058314,0.32095
LSO,1960,1969,13.973400000000002,-0.057393939393939886,0.26620374861074214,0.3017333333333333
LSO,1970,1979,13.890025,0.03924747474747282,0.3015642715827733,0.31329166666666663
LSO,1980,1989,14.252799999999999,0.061727272727272915,0.4015614776622777,0.30522499999999997
LSO,1990,1999,14.330525,0.09499494949495002,0.4331411433641721,0.29994166666666666
LSO,2000,2009,14.371266666666667,0.05146464646464886,0.24407251811375957,0.35785
LTU,1960,1969,5.890849999999999,-0.8754747474747473,0.7276290172519927,0.31786666666666663
LTU,1970,1979,6.259883333333333,-0.8535858585858584,0.8874890004640233,0.2592083333333334
LTU,1980,1989,6.2421500000000005,0.6866464646464654,1.1272438225408097,0.2409333333333333
LTU,1990,1999,6.9060500000000005,-0.7144545454545453,0.7058506836024793,0.20423333333333335
LTU,2000,2009,7.406824999999998,0.05335858585858631,0.5209764268797431,0.22051666666666664
LUX,1960,1969,9.177833333333334,-0.0064949494949497885,0.6878648911001018,0.26488333333333336
LUX,1970,1979,9.396408333333333,-0.07342929292929293,0.444160214502213,0.24696666666666664
LUX,1980,1989,9.461408333333335,0.6852777777777784,0.6721356405062026,0.22044166666666665
LUX,1990,1999,10.044275,-0.024550505050505395,0.6437589146553845,0.2055833333333333
LUX,2000,2009,10.465383333333332,-0.24695959595959643,0.2959969972503433,0.20889166666666664
LVA,1960,1969,5.281000000000001,-1.1291919191919186,0.6957653850302987,0.29721666666666663
LVA,1970,1979,5.687775,-0.9375707070707073,0.9293494933094617,0.266875
LVA,1980,1989,5.665441666666667,0.6792070707070698,1.1310134772198004,0.2565333333333333
LVA,1990,1999,6.338616666666668,-0.7046565656565668,0.6935016124064889,0.2288333333333333
LVA,2000,2009,6.842966666666666,0.21091919191919284,0.5029538105159685,0.24267499999999997
MAC,1960,1969,22.72139166666667,-0.3914090909090909,0.2730777574027282,0.34685
MAC,1970,1979,22.672341666666668,0.3218838383838413,0.2730657951298254,0.26897499999999996
MAC,1980,1989,22.730783333333335,0.025040404040404605,0.33699439746741944,0.25903333333333334
MAC,1990,1999,22.83076666666667,0.2641212121212119,0.3738016241387318,0.2880333333333333
MAC,2000,2009,23.060925,-0.11901515151515266,0.23599475183915164,0.2579333333333333
MAF,1960,1969,26.82451666666667,-0.3831515151515186,0.19652735114348563,0.35830833333333334
MAF,1970,1979,26.748399999999997,0.15963636363636516,0.2400512064246888,0.3485083333333333
MAF,1980,1989,27.048000000000002,-0.14423232323232413,0.21073963294046585,0.31251666666666666
MAF,1990,1999,27.266525,0.514823232323232,0.1753312746056579,0.2825583333333333
MAF,2000,2009,27.467358333333333,0.17423737373737228,0.22859127260699108,0.2679833333333333
MAR,1960,1969,17.868850000000002,-0.6360404040404046,0.2374019827077388,0.4554666666666666
MAR,1970,1979,17.42460833333333,0.6504393939393938,0.4289978319138184,0.4473583333333333
MAR,1980,1989,18.199891666666666,0.45047979797979865,0.3560592165684384,0.3563583333333333
MAR,1990,1999,18.288116666666667,0.7779898989899006,0.4506965154787881,0.32695833333333335
MAR,2000,2009,18.704008333333338,-0.21270202020201967,0.2656533605796856,0.3489583333333333
MCO,1960,1969,9.11915,-0.2926262626262633,0.4601824099937323,0.34045000000000003
MCO,1970,1979,9.095766666666666,-0.040252525252525026,0.17895764729364988,0.33416666666666667
