country,cca3,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,area_km2,continent,target_exposure_class
Paraguay,PRY,1970,2408787,5.922004071276847,,23.555083333333336,0.3123535353535344,0.44338169113830367,0.37149166666666666,406752,South America,Low
Paraguay,PRY,1980,3078912,7.569506726457399,27.820018955598826,23.532541666666667,0.2905707070707062,0.40671150500956654,0.2989,406752,South America,Low
Paraguay,PRY,1990,4059195,9.97953298324286,31.83861701795958,23.654200000000003,-0.08711111111111164,0.2748388542071392,0.26406666666666667,406752,South America,Low
Palestine,PSE,1970,1118241,179.78151125401928,,23.282366666666668,-0.4164848484848491,0.19950335030899016,0.24886666666666665,6220,Asia,High
Palestine,PSE,1980,1453620,233.7009646302251,29.9916565391539,23.38355,0.23029292929292944,0.1825065705862272,0.2418333333333334,6220,Asia,High
Palestine,PSE,1990,2124609,341.57700964630226,46.159862962810095,23.425941666666667,0.3595404040404031,0.20212301635203314,0.231075,6220,Asia,High
French Polynesia,PYF,1970,117891,28.29157667386609,,26.163183333333336,0.29712121212121256,0.2248242404308252,0.3887583333333333,4167,Oceania,Low
French Polynesia,PYF,1980,163591,39.258699304055675,38.76462155720115,26.224991666666664,-0.11201515151515325,0.27561807432681734,0.34899166666666664,4167,Oceania,Medium
French Polynesia,PYF,1990,211089,50.65730741540677,29.034604593162207,26.461333333333336,0.2986262626262639,0.13439898165577213,0.36084166666666667,4167,Oceania,Medium
Qatar,QAT,1970,118007,10.185309856723633,,26.908791666666662,0.1664191919191908,0.3570142249390483,0.6193833333333333,11586,Asia,Medium
Qatar,QAT,1980,277450,23.947005006041774,135.1131712525528,26.950258333333334,0.6032575757575751,0.3561956285324593,0.5295500000000001,11586,Asia,Medium
Qatar,QAT,1990,441675,38.12143966856551,59.19084519733284,26.994466666666664,0.12160606060606077,0.4277886416041482,0.5583833333333333,11586,Asia,High
Reunion,REU,1970,473925,188.73954599761052,,23.296100000000003,0.1957777777777789,0.388607814827309,0.3698916666666667,2511,Africa,High
Reunion,REU,1980,551674,219.70290720828356,16.40533839742575,23.49686666666667,0.5208080808080799,0.2538368485813627,0.36526666666666663,2511,Africa,High
Reunion,REU,1990,658992,262.442054958184,19.45315530548839,23.593208333333333,0.215772727272729,0.20067633629117887,0.35934166666666667,2511,Africa,High
Romania,ROU,1970,19922618,83.57118347588626,,9.089175000000001,-0.4158636363636361,0.5388858077595975,0.2997,238391,Europe,Low
Romania,ROU,1980,22125224,92.81065140881996,11.05580601906837,9.0265,-0.1998181818181825,0.46677459075514727,0.25340833333333335,238391,Europe,High
Romania,ROU,1990,22836234,95.79318850124376,3.2135719846271282,8.899199999999999,0.6096262626262614,0.5255283906284495,0.23476666666666665,238391,Europe,Low
Russia,RUS,1970,130093010,7.608560575993719,,-5.504250000000001,-0.9476565656565659,0.7425917698971907,0.23424999999999999,17098242,Europe,Low
Russia,RUS,1980,138257420,8.086060543534241,6.275825273010449,-5.344241666666667,-0.37779292929292935,0.5463460231491111,0.21739166666666665,17098242,Europe,Low
Russia,RUS,1990,148005704,8.65619424499899,7.050821576158439,-4.902166666666667,0.1240909090909095,0.7580793173559862,0.20001666666666668,17098242,Europe,Low
Rwanda,RWA,1970,3896367,147.9370870984889,,19.17536666666667,0.13734343434343285,0.14258956462961964,0.463075,26338,Africa,High
Rwanda,RWA,1980,5247532,199.23805907813806,34.67755989104722,19.337766666666667,0.4396161616161617,0.18725944259303573,0.36692500000000006,26338,Africa,Medium
Rwanda,RWA,1990,7319962,277.92398815399804,39.493422812857546,19.660050000000002,-0.10817171717171921,0.2745168726079089,0.5075999999999999,26338,Africa,High
Saudi Arabia,SAU,1970,6106191,2.840498397443352,,25.782550000000004,-0.22348484848484698,0.40006314284871825,0.5033083333333332,2149690,Asia,Low
Saudi Arabia,SAU,1980,10171710,4.7317101535570245,66.58027893329901,25.695083333333336,0.7384444444444448,0.3602983423126609,0.4857666666666667,2149690,Asia,Low
Saudi Arabia,SAU,1990,16004763,7.44514930059683,57.34584450402145,25.653383333333334,0.18675757575757415,0.47462432952883515,0.385075,2149690,Asia,Medium
Sudan,SDN,1970,11305206,5.994060659530834,,27.112366666666674,0.058232323232324745,0.4153739327437301,0.3200833333333334,1886068,Africa,Low
Sudan,SDN,1980,16673586,8.84039493804041,47.485910473457984,27.176300000000005,0.3521414141414169,0.30727825692554117,0.3137333333333333,1886068,Africa,Low
Sudan,SDN,1990,21090886,11.182463198569723,26.492801248633626,27.31954166666667,-0.2740353535353567,0.2913824911270894,0.367225,1886068,Africa,Medium
Senegal,SEN,1970,4367744,22.202620957493316,,28.037158333333338,0.0694292929292915,0.3314346389743895,0.3277,196722,Africa,Medium
Senegal,SEN,1980,5703869,28.99456593568589,30.590735171292096,28.134725000000003,0.13729797979797745,0.4120538728108138,0.31024166666666664,196722,Africa,Low
Senegal,SEN,1990,7536001,38.30787100578481,32.12086392587208,28.42174166666667,-0.11515656565656596,0.3397268215231944,0.31662500000000005,196722,Africa,Medium
Singapore,SGP,1970,2061831,2903.987323943662,,26.76636666666667,0.13639393939393651,0.14651291805546338,0.2902166666666667,710,Asia,Medium
Singapore,SGP,1980,2400729,3381.3084507042254,16.436749665709762,26.79175,0.0728787878787864,0.1560105039954112,0.3093916666666667,710,Asia,Medium
Singapore,SGP,1990,3022209,4256.632394366197,25.887136782202404,26.927141666666664,-0.011045454545453672,0.22893482254603797,0.2696,710,Asia,High
Solomon Islands,SLB,1970,172833,5.981208471760797,,26.610433333333333,-0.03214141414141014,0.1559653798445793,0.3004833333333333,28896,Oceania,Low
Solomon Islands,SLB,1980,233668,8.086517165005537,35.19871783745003,26.764408333333336,0.34757070707070625,0.1604883601363178,0.3724166666666667,28896,Oceania,Low
Solomon Islands,SLB,1990,324171,11.218542358803987,38.73144803738637,26.989675,0.19694444444444512,0.12212476459576894,0.3638,28896,Oceania,Low
Sierra Leone,SLE,1970,2778557,38.730931140228606,,26.145325000000003,0.055227272727272014,0.16956560960169995,0.29943333333333333,71740,Africa,Medium
Sierra Leone,SLE,1980,3367477,46.94001951491497,21.195174329697043,26.252183333333335,0.09623232323232339,0.26015424138697896,0.323,71740,Africa,Medium
Sierra Leone,SLE,1990,4325388,60.29255645386117,28.445955235922927,26.431833333333334,0.0862626262626264,0.22444002093767434,0.32935000000000003,71740,Africa,Medium
El Salvador,SLV,1970,3619090,172.0018059978138,,25.059425,0.06805555555555846,0.19609877544877763,0.379225,21041,North America,High
El Salvador,SLV,1980,4508992,214.2955182738463,24.58910941700814,25.167633333333335,0.22798989898989996,0.2412705668132781,0.32609999999999995,21041,North America,Medium
El Salvador,SLV,1990,5367179,255.08193526923625,19.0327904773395,25.335566666666665,0.04331313131313279,0.28383891649691884,0.3771583333333333,21041,North America,Medium
San Marino,SMR,1970,18169,297.8524590163934,,13.956975,-0.2520858585858581,0.3849933192704821,0.3487083333333334,61,Europe,Medium
San Marino,SMR,1980,21346,349.9344262295082,17.485827508393427,13.903166666666667,-0.037969696969697944,0.2948737701931519,0.31365000000000004,61,Europe,High
San Marino,SMR,1990,23132,379.21311475409834,8.366907148880355,14.085641666666666,0.7598232323232332,0.337972769453224,0.326325,61,Europe,High
Somalia,SOM,1970,3720977,5.835389558963518,,26.796766666666667,0.05935353535353555,0.2059442045668865,0.6113333333333333,637657,Africa,Low
Somalia,SOM,1980,5892224,9.240428631693842,58.351529719210845,26.983641666666664,0.1512373737373755,0.3334235829284196,0.8184583333333334,637657,Africa,Low
Somalia,SOM,1990,6999096,10.976270941901367,18.78530076249647,27.144641666666665,-0.10610606060605975,0.2753551365173877,0.6020166666666665,637657,Africa,Medium
Saint Pierre and Miquelon,SPM,1970,5537,22.880165289256198,,4.8927916666666675,0.3951161616161611,0.4902287596655435,0.38375,242,North America,Medium
Saint Pierre and Miquelon,SPM,1980,6106,25.231404958677686,10.276322918547942,4.536766666666667,0.3163838383838385,0.7017618436905838,0.39896666666666664,242,North America,Low
Saint Pierre and Miquelon,SPM,1990,6324,26.132231404958677,3.570258761873557,4.734533333333333,-0.5219393939393943,0.6973146217899528,0.324925,242,North America,Medium
Serbia,SRB,1970,7193533,81.41072418827311,,10.218025,-0.3785707070707079,0.42983928539642413,0.3493583333333333,88361,Europe,Medium
Serbia,SRB,1980,7777010,88.01405597492106,8.111132596458503,10.101166666666668,0.02255555555555556,0.4163451371771128,0.2934833333333333,88361,Europe,High
Serbia,SRB,1990,7987529,90.39654372404115,2.7069400707984137,10.129825,0.7325909090909093,0.3116819730572239,0.26740833333333336,88361,Europe,Low
Sao Tome and Principe,STP,1970,77583,80.48029045643153,,25.917658333333332,0.09823737373737154,0.1597725519883625,0.297125,964,Africa,Medium
Sao Tome and Principe,STP,1980,97210,100.84024896265561,25.298067875694418,25.94959166666667,0.12676262626263074,0.2484859582658415,0.3033416666666666,964,Africa,High
Sao Tome and Principe,STP,1990,120343,124.83713692946058,23.796934471762164,26.043875000000003,0.2617323232323262,0.206873474012272,0.37385833333333335,964,Africa,High
Suriname,SUR,1970,379918,2.3191185447442315,,26.492558333333335,0.1850757575757557,0.20759439214446992,0.2959666666666667,163820,South America,Low
Suriname,SUR,1980,375112,2.28978146746429,-1.2650098179080804,26.314100000000003,0.33910101010100585,0.2196811128628758,0.251075,163820,South America,Low
Suriname,SUR,1990,412756,2.519570260041509,10.035402759709111,26.55145,-0.020282828282829173,0.3065423873789853,0.26264166666666666,163820,South America,Low
Slovakia,SVK,1970,4522867,92.23376226114975,,7.672108333333332,-0.07248989898989958,0.625236417993793,0.3376,49037,Europe,Medium
Slovakia,SVK,1980,4973883,101.43122540122765,9.97190498858358,7.818175000000001,0.007954545454545863,0.45884994273672364,0.2962916666666666,49037,Europe,High
Slovakia,SVK,1990,5261305,107.29255460162734,5.778624064940807,7.749958333333334,0.6945505050505062,0.6552155324028748,0.27667500000000006,49037,Europe,Low
Slovenia,SVN,1970,1741286,85.89187589404627,,9.702558333333332,-0.13147979797979864,0.5228651981100749,0.34007499999999996,20273,Europe,Medium
Slovenia,SVN,1980,1901570,93.79815518176885,9.204920960715235,9.779641666666667,0.15208585858585955,0.39901024270579555,0.2918916666666667,20273,Europe,High
Slovenia,SVN,1990,1986024,97.9639915158092,4.441277470721561,9.883241666666667,0.7534696969696958,0.4364228987126627,0.2933166666666666,20273,Europe,Medium
Sweden,SWE,1970,8027702,17.82765076227806,,2.3549333333333333,-1.1254949494949495,0.6699157311208755,0.2975583333333333,450295,Europe,Low
Sweden,SWE,1980,8311763,18.45848388278795,3.538509526138367,2.6887750000000006,-0.8471161616161614,0.8237285095723162,0.26719166666666666,450295,Europe,Medium
Sweden,SWE,1990,8548406,18.98401270278373,2.847085510017555,2.502925,1.1137222222222225,1.0457749050128964,0.23376666666666662,450295,Europe,Low
Eswatini,SWZ,1970,442865,25.504780004607234,,18.98979166666667,0.060126262626261986,0.2723504666825567,0.30169999999999997,17364,Africa,Medium
Eswatini,SWZ,1980,598564,34.47155033402442,35.15721495263793,19.028108333333336,0.16579292929292977,0.2954407664072337,0.302925,17364,Africa,High
Eswatini,SWZ,1990,854011,49.182849573830914,42.676639423687355,19.305574999999997,0.5106919191919191,0.3226979414846944,0.31271666666666664,17364,Africa,Medium
Sint Maarten,SXM,1970,6260,184.11764705882354,,26.82451666666667,-0.3831515151515186,0.19652735114348563,0.35830833333333334,34,North America,High
Sint Maarten,SXM,1980,12243,360.0882352941176,95.57507987220448,26.748399999999997,0.15963636363636516,0.2400512064246888,0.3485083333333333,34,North America,Medium
Sint Maarten,SXM,1990,27845,818.9705882352941,127.43608592665194,27.048000000000002,-0.14423232323232413,0.21073963294046585,0.31251666666666666,34,North America,High
Seychelles,SYC,1970,54379,120.3075221238938,,26.834600000000002,0.07390909090908897,0.16026912218632372,0.5095666666666666,452,Africa,Medium
Seychelles,SYC,1980,65290,144.44690265486724,20.06473087037275,26.851266666666668,0.13819191919191937,0.24532876219863806,0.7119166666666668,452,Africa,Medium
Seychelles,SYC,1990,71057,157.20575221238937,8.832899372032465,27.060499999999998,0.10220202020202002,0.250175789972801,0.6064416666666667,452,Africa,High
Syria,SYR,1970,6319199,34.12463008964251,,18.42941666666667,-0.7796565656565653,0.6566894125525008,0.29425833333333334,185180,Asia,High
Syria,SYR,1980,8898954,48.05569715952047,40.82408229270831,18.2337,0.6795252525252533,0.48831369384746154,0.27115,185180,Asia,High
Syria,SYR,1990,12408996,67.0104546927314,39.44330985416937,18.232016666666667,0.4001515151515157,0.3689863836114882,0.2523333333333333,185180,Asia,High
Turks and Caicos Islands,TCA,1970,5665,5.975738396624473,,26.92096666666667,-0.029323232323234034,0.13370102653614954,0.45830000000000004,948,North America,Low
Turks and Caicos Islands,TCA,1980,7598,8.014767932489452,34.12180052956752,26.845425,0.3866111111111126,0.15580513344897798,0.3940666666666667,948,North America,Low
Turks and Caicos Islands,TCA,1990,11709,12.35126582278481,54.106343774677555,27.137058333333336,-0.2893080808080824,0.183002401708423,0.45820833333333333,948,North America,Medium
Chad,TCD,1970,3667394,2.856225856697819,,27.119558333333334,0.4036818181818199,0.43667568169299564,0.5349166666666666,1284000,Africa,Low
Chad,TCD,1980,4408230,3.4332009345794394,20.20061111514062,27.194975,0.14928787878787697,0.3185569990067118,0.4177916666666667,1284000,Africa,Low
Chad,TCD,1990,5827069,4.538215732087227,32.18613820059297,27.342583333333334,-0.10839393939394021,0.24311308138870708,0.5455833333333333,1284000,Africa,Low
Togo,TGO,1970,2197383,38.6965395791142,,26.887416666666667,0.17004040404040494,0.1627886415744785,0.2592833333333333,56785,Africa,Low
Togo,TGO,1980,2838110,49.97992427577705,29.158640073214357,27.022033333333333,-0.06371717171717013,0.3046292840357052,0.24775833333333336,56785,Africa,Medium
Togo,TGO,1990,3875947,68.25652901294356,36.56789201264221,27.279533333333337,0.14223232323232277,0.2657974061230806,0.26958333333333334,56785,Africa,High
Thailand,THA,1970,35791728,69.75313376987839,,26.357400000000002,0.13665656565656742,0.23158396070290513,0.2428,513120,Asia,High
Thailand,THA,1980,45737753,89.13656259744309,27.78861361485536,26.2725,0.49711111111111256,0.2929480905294584,0.21471666666666667,513120,Asia,Medium
Thailand,THA,1990,55228410,107.63254209541628,20.75016015762734,26.35865,-0.09363636363636546,0.22318447687573212,0.1984,513120,Asia,High
Tajikistan,TJK,1970,2993019,20.915576519916144,,4.129150000000001,-0.6570808080808084,0.4858825710582875,0.4713166666666667,143100,Asia,Low
Tajikistan,TJK,1980,4045965,28.273689727463314,35.18006400894882,4.260816666666666,-0.10510101010101044,0.6541153461750904,0.4847833333333333,143100,Asia,Low
Tajikistan,TJK,1990,5417860,37.86065688329839,33.90773276585437,4.677516666666667,-0.32689898989899047,0.46822271923248443,0.42214999999999997,143100,Asia,High
Turkmenistan,TKM,1970,2201432,4.51020692481049,,15.064283333333332,-1.0231414141414137,0.7050348800715257,0.4029583333333333,488100,Asia,Low
Turkmenistan,TKM,1980,2862903,5.86540258143823,30.0473055720095,14.992241666666667,0.12545959595959627,0.8091492521136224,0.36113333333333336,488100,Asia,Low
Turkmenistan,TKM,1990,3720278,7.621958615037902,29.947748840949195,15.474516666666668,0.335,0.5917310617017801,0.29525833333333334,488100,Asia,Medium
Timor-Leste,TLS,1970,554021,37.247613284926715,,25.97765,0.29924242424242703,0.20208922942559626,0.5177666666666666,14874,Asia,Low
Timor-Leste,TLS,1980,642224,43.17762538658061,15.920515648323796,26.322000000000003,-0.16205050505050705,0.2920782155954807,0.49940833333333334,14874,Asia,High
Timor-Leste,TLS,1990,758106,50.968535699878984,18.043860086200446,26.410249999999998,0.5174141414141415,0.24504124688106402,0.47953333333333326,14874,Asia,Medium
Tonga,TON,1970,86484,115.77510040160642,,23.198583333333335,-0.25706060606060965,0.24421252186597375,0.47454999999999997,747,Oceania,Low
Tonga,TON,1980,96708,129.46184738955824,11.82183987789649,23.604075,-0.4961868686868659,0.3289965190248827,0.46570833333333334,747,Oceania,High
Tonga,TON,1990,98727,132.16465863453814,2.0877280059560688,23.582641666666667,0.27962121212121316,0.3035119933951217,0.34321666666666667,747,Oceania,High
Trinidad and Tobago,TTO,1970,988890,192.76608187134502,,26.438216666666666,-0.19229292929292907,0.22830140322510584,0.32537499999999997,5130,North America,High
Trinidad and Tobago,TTO,1980,1127852,219.8541910331384,14.052321289526649,26.327875,0.4351161616161606,0.22789650512925946,0.3147666666666667,5130,North America,Medium
Trinidad and Tobago,TTO,1990,1266518,246.88460038986355,12.294698240549295,26.546083333333335,-0.14962626262626127,0.3075782664198055,0.31966666666666665,5130,North America,High
Tunisia,TUN,1970,5047404,30.850216979402237,,20.175508333333333,-0.43806565656565577,0.1725615572485075,0.3849166666666667,163610,Africa,Medium
Tunisia,TUN,1980,6578156,40.206319907096145,30.327510934333766,19.889608333333335,0.2082979797979797,0.3474620904265341,0.3293416666666667,163610,Africa,High
Tunisia,TUN,1990,8440023,51.586229448077745,28.303783005450157,20.3622,1.0920909090909094,0.2925907438355264,0.32529166666666665,163610,Africa,High
Turkey,TUR,1970,35540990,45.358235851151534,,12.13455,-0.8038484848484853,0.7115159551107086,0.236775,783562,Asia,High
Turkey,TUR,1980,44089069,56.26749255323765,24.0513249630919,11.856683333333333,0.4038787878787876,0.5514839578373645,0.2092416666666667,783562,Asia,Low
Turkey,TUR,1990,54324142,69.32973012984294,23.21453646480944,11.951616666666666,-0.15120202020202186,0.3450263842473298,0.20079166666666665,783562,Asia,High
Taiwan,TWN,1970,14957870,413.2807448954218,,22.218025,-0.42297474747474634,0.27215160198527294,0.2439,36193,Asia,High
Taiwan,TWN,1980,18100281,500.1044677147515,21.008412293996415,22.234858333333335,0.28228787878787875,0.18833585350359483,0.23185833333333333,36193,Asia,Medium
Taiwan,TWN,1990,20586174,568.7888265686735,13.734002251125265,22.233449999999998,-0.11076767676767799,0.20970147503683143,0.19435000000000002,36193,Asia,High
Tanzania,TZA,1970,13618192,14.409458600107715,,22.275166666666667,0.0877878787878824,0.233369750224542,0.30780833333333335,945087,Africa,Medium
Tanzania,TZA,1980,19297659,20.418923337216572,41.705000193858346,22.338308333333334,0.24577272727272712,0.1576710152374728,0.29968333333333336,945087,Africa,Low
Tanzania,TZA,1990,26206012,27.728676830810286,35.79891737127285,22.649308333333334,0.060469696969697825,0.29452972283264306,0.3418,945087,Africa,Medium
Uganda,UGA,1970,10317212,42.712531566963364,,22.968466666666664,0.0338585858585887,0.14134613964146667,0.36678333333333335,241550,Africa,Medium
Uganda,UGA,1980,13284026,54.99493272614365,28.75596624359371,23.153491666666664,0.22562121212120984,0.13907117220024232,0.386525,241550,Africa,Low
Uganda,UGA,1990,17586630,72.80741047402194,32.38930727777858,23.439258333333335,-0.14165151515151392,0.26657356718696434,0.42233333333333334,241550,Africa,High
Ukraine,UKR,1970,47279086,78.34148467274234,,8.004841666666668,-0.8676818181818192,0.7484018695790717,0.26399166666666674,603500,Europe,Low
Ukraine,UKR,1980,49973920,82.80682684341342,5.699843689871664,8.028766666666666,-0.619212121212122,0.6937830271609817,0.22032500000000002,603500,Europe,Medium
Ukraine,UKR,1990,51589817,85.48436951118475,3.233480583472348,7.880633333333333,0.16136363636363582,1.0707445573126162,0.210725,603500,Europe,Low
Uruguay,URY,1970,2790265,15.412933482108333,,17.383116666666666,0.1250404040404045,0.41488917548759374,0.3368083333333333,181034,South America,Low
Uruguay,URY,1980,2953750,16.315995890274756,5.859120907870752,17.408258333333333,0.14517676767676807,0.29423011484971207,0.30309166666666665,181034,South America,Low
Uruguay,URY,1990,3117012,17.217826485632532,5.527278882776132,17.754683333333332,-0.21985858585858714,0.374566038228261,0.2940583333333333,181034,South America,Low
United States,USA,1970,200328340,21.37380516206265,,8.721916666666667,-0.1103939393939394,0.19981832327797308,0.19353333333333333,9372610,North America,Medium
United States,USA,1980,223140018,23.80767128900061,11.38714472450577,8.696925,0.2559545454545441,0.2525247155953887,0.18774166666666664,9372610,North America,Medium
United States,USA,1990,248083732,26.469012580273798,11.178503176422616,9.104308333333332,0.10156060606060621,0.4278023069839971,0.17015833333333333,9372610,North America,Medium
Uzbekistan,UZB,1970,12011361,26.84702950379973,,12.633083333333335,-0.8902121212121201,0.7370997651448927,0.394275,447400,Asia,Medium
Uzbekistan,UZB,1980,15947129,35.64400759946357,32.76704446731724,12.577033333333336,0.3208989898989906,0.8027230836750121,0.37451666666666666,447400,Asia,Medium
Uzbekistan,UZB,1990,20579100,45.99709432275369,29.045798776695175,13.048600000000002,0.03072727272727411,0.613944732731282,0.29445,447400,Asia,High
Saint Vincent and the Grenadines,VCT,1970,98459,253.10796915167094,,27.09744166666667,-0.218318181818183,0.19760176326703294,0.3071833333333333,389,North America,High
Saint Vincent and the Grenadines,VCT,1980,107480,276.29820051413884,9.16218933769386,26.977741666666667,0.20464141414141238,0.21627749883005984,0.2778083333333333,389,North America,Medium
Saint Vincent and the Grenadines,VCT,1990,112487,289.1696658097686,4.658541123930027,27.222575,-0.17513636363636642,0.2731132055832772,0.252025,389,North America,High
Venezuela,VEN,1970,11355475,12.390787226729373,,25.36564166666667,-0.06656060606060758,0.18736293913043717,0.300275,916445,South America,Medium
Venezuela,VEN,1980,15210443,16.597224055998996,33.94809992536641,25.255316666666666,0.5019090909090893,0.25795145702378897,0.32030833333333336,916445,South America,Low
Venezuela,VEN,1990,19750579,21.551297677438363,29.848808479805623,25.440608333333337,-0.15393434343434342,0.2889051052978989,0.3346083333333333,916445,South America,Medium
British Virgin Islands,VGB,1970,9581,63.450331125827816,,26.572900000000004,-0.4222424242424255,0.19920593177606444,0.306925,151,North America,Medium
British Virgin Islands,VGB,1980,11109,73.56953642384106,15.948230873604018,26.46023333333333,0.1479494949494965,0.23114076014573426,0.2880916666666667,151,North America,Low
British Virgin Islands,VGB,1990,15617,103.42384105960265,40.57971014492754,26.774041666666665,-0.151045454545451,0.21138137425419903,0.27458333333333335,151,North America,High
United States Virgin Islands,VIR,1970,63446,182.84149855907782,,26.572900000000004,-0.4222424242424255,0.19920593177606444,0.306925,347,North America,High
United States Virgin Islands,VIR,1980,96640,278.5014409221902,52.31850707688428,26.46023333333333,0.1479494949494965,0.23114076014573426,0.2880916666666667,347,North America,Medium
United States Virgin Islands,VIR,1990,100685,290.1585014409222,4.185637417218535,26.774041666666665,-0.151045454545451,0.21138137425419903,0.27458333333333335,347,North America,High
Vietnam,VNM,1970,41928849,126.59217963117278,,24.001375,0.07901515151515265,0.2656971456456859,0.25305833333333333,331212,Asia,High
Vietnam,VNM,1980,52968270,159.9225571537263,26.328938817280665,23.895441666666667,0.16817676767676742,0.2610753184508783,0.25166666666666665,331212,Asia,Medium
Vietnam,VNM,1990,66912613,202.0235166600244,26.32584186721598,24.048383333333334,0.009545454545455552,0.23776162953756655,0.26003333333333334,331212,Asia,High
Samoa,WSM,1970,142771,50.23610133708656,,26.376741666666668,-0.09226767676767708,0.17914899135010082,0.349775,2842,Oceania,Medium
Samoa,WSM,1980,164905,58.02427867698804,15.503148398484278,26.47964166666667,0.1288232323232322,0.17302149118072047,0.3117833333333333,2842,Oceania,Medium
Samoa,WSM,1990,168186,59.17874736101337,1.989630393256725,26.633574999999997,-0.008742424242422707,0.09951901695782257,0.29539166666666666,2842,Oceania,Medium
Yemen,YEM,1970,6843607,12.962162479544215,,26.273041666666664,0.15921717171717054,0.20024218303081368,0.6993916666666666,527968,Asia,Medium
Yemen,YEM,1980,9204938,17.434651342505607,34.50418763087946,26.300225,0.41100505050504643,0.3339825368958168,0.924825,527968,Asia,Low
Yemen,YEM,1990,13375121,25.333203906297353,45.3037597863234,26.280400000000004,-0.29393939393939617,0.3763135635611478,0.7664333333333333,527968,Asia,High
South Africa,ZAF,1970,22368306,18.319105809242473,,17.495358333333336,-0.17079292929292847,0.2403686716424283,0.2514333333333333,1221037,Africa,Low
South Africa,ZAF,1980,29463549,24.129939551381327,31.720073035481544,17.43609166666667,-0.01201515151515161,0.28047311560047145,0.25984166666666664,1221037,Africa,Medium
South Africa,ZAF,1990,39877570,32.65877282997976,35.34543988573813,17.779908333333335,0.1732272727272709,0.3391481334954138,0.23684166666666662,1221037,Africa,Medium
Zambia,ZMB,1970,4281671,5.6890814921898665,,21.310158333333334,0.0615808080808103,0.221404735986996,0.28526666666666667,752612,Africa,Low
Zambia,ZMB,1980,5720438,7.600779684618369,33.602932126265664,21.252458333333333,-0.1999242424242434,0.28460103358297617,0.29153333333333337,752612,Africa,Medium
Zambia,ZMB,1990,7686401,10.212966309333362,34.3673508916625,21.666858333333334,0.44028787878787917,0.3802192048212805,0.40460833333333335,752612,Africa,Low
Zimbabwe,ZWE,1970,5202918,13.31497068510609,,21.21174166666667,0.09896464646464646,0.22095476666776526,0.24714166666666665,390757,Africa,Low
Zimbabwe,ZWE,1980,7049926,18.041713904037547,35.49946395465007,21.111908333333332,-0.40622727272727177,0.3603544186918026,0.22031666666666666,390757,Africa,Medium
Zimbabwe,ZWE,1990,10113893,25.88281975754753,43.460981008878676,21.5227,0.43690909090909136,0.48612226607691766,0.23678333333333335,390757,Africa,Low
